User,Twitter ID Number,Twitter Screename,# of Followers
34561,28049729,jsullivan24,149
34835,1530959809,WMUAlphaSig,149
35074,629085594,burtneh_irsh,149
35845,419721572,andy_beers,149
35990,1333203060,liloh555,149
36604,377083624,seanold23,149
37295,777188689,imyrandia,149
37421,599793162,toriroslund,149
37497,225200878,SammyJShields,149
37798,59223453,alainawolo,149
38291,450893998,n8weber,149
38458,816557654,KatiePionk,149
38764,766547102,katicantan,149
39103,331958925,erika_goins,149
39154,321170533,jordanhart510,149
39906,502253365,WyckedTruth,149
39954,422261220,Ash_Tumey,149
40332,459660431,ChelseaFilloon,149
40368,71006830,MFBRecruit,149
42016,340946090,InvestrEducatn,149
42628,277861102,PaulBoysen,149
43249,23273134,MarblestoneM,149
43490,211744899,Ioannou7375,149
45190,38988647,KristynCordes,149
45804,21788540,PHless_steven,149
45928,29048521,MariaLinck,149
46232,17346161,Interchangewmi,149
2512,708485291867312128,steph_george417,150
3671,767891786001940480,Huntershoe21,150
3710,2203946304,CameronGrogan1,150
3925,4788999210,alexhuerta_7,150
5693,2847166036,PeterG8699,150
5760,901883870,ThatsANeat_Felt,150
6408,713505621,MonicaAnneMac,150
7695,722570416611569664,brendanmalone23,150
8560,2849697326,RentCollegePads,150
10033,578432710,lydiaaaaaaa_,150
11520,22038808,domiNATEdawgg,150
13005,115546736,Adamingersoll42,150
15278,3661785614,FusionSara,150
15720,2236242848,andmez127,150
18067,3239361205,ashleydur17,150
18143,3401598813,GVSUDesignThink,150
18403,472327170,mollymarks19,150
18533,418187337,LFrench22,150
18637,112892605,renearay,150
18899,474646870,DYeo_88,150
19293,3364672025,AcmeCider,150
19790,2524525588,colmclane,150
21074,1898145883,JessicaNBeswick,150
21290,790630838,DominicMoceri1,150
26178,2833012587,tan_k13,150
26321,307556620,chicago616,150
26830,1190091176,KylieCourtney18,150
28597,2678518940,woopsimemily,150
31405,412637407,kristenbaranski,150
32577,2215888112,WyomingCITP,150
32796,440556257,DelaneyWelsh,150
32826,23513240,thenicker,150
32963,216143870,alliegator158,150
33777,192047526,hannahr84,150
34159,258207139,CamSlarke,150
34384,275343317,TaylorDelaney_,150
34395,283155858,tracylz366,150
34788,1027396398,nagelkirkash,150
35006,1074812936,JackBarrixj,150
36163,836955216,llongo510,150
36415,1126278944,WWCSchools,150
36419,600400490,MissTurnKnee,150
36528,236571031,dabeemer,150
37680,45768860,_raien59,150
39260,600235742,LesaLaney,150
39674,534361181,GetIBT,150
40874,223987651,AshleyRaden,150
41153,366856180,Pulsifer13,150
42461,242984357,SuperiorCapitol,150
42782,63134988,ajrogers33,150
42848,42947527,berrylagvsu,150
43976,168308975,Scott______,150
44028,128547284,int_arch,150
45738,36966705,nrmehmed,150
3505,807006322348720129,TallyMartinez24,151
4903,14318946,dmtuttle,151
6452,702450463728345088,IntEHU,151
8344,764527509488623617,GR_History,151
8564,2715099748,robinbeckmannn,151
8636,2324568221,ali_regan1,151
9660,1092359648,DavidVernon96,151
10935,4552584793,Benefit_SP,151
13477,2721134026,lilikromdyk,151
14018,550706130,Savage_savyy,151
16112,2238116556,MICUMichigan,151
16939,2533129170,stacybrennann,151
19940,2837358720,ApolloMGroup,151
20138,3299823021,CarsonDood,151
21312,2590133958,AudEdgerton,151
21844,33336388,Noelle_Smith,151
21877,3083088971,bloodyflame58,151
22204,3063969886,gunagrandee,151
23753,2974613229,Moemoe_Glover,151
23851,337412767,kendalwalendzik,151
24982,405600146,brittmsky,151
26390,407091919,Weequahic_Staff,151
26615,493527043,heleng4102,151
26943,2817326774,GVSUMPI,151
27580,38003311,RevAtCampus,151
28021,2749561179,SwartzWesley,151
29231,242151090,kbock0,151
30531,735704852,ally_erickson,151
30549,2397030870,jeffreymatson10,151
31724,33947998,nspencer21,151
32375,920212728,liamcrystler,151
32394,184656189,ashley_rams,151
32483,2238284178,XceLFire,151
32516,318672052,NateWardie,151
33517,520667932,sar_virginia,151
34084,392996090,Scott_Stimetz,151
34350,171272320,JamesGemmell,151
34472,569502128,LaurenBlanck,151
34797,65773376,Josh_Youngman,151
35514,153274166,B_SIMMS,151
35520,359549578,BrandonHughey,151
37326,873032275,laurenyentz,151
38403,31577663,candobear,151
38914,729787178,DCorbat,151
40509,372975521,mary_okelly,151
40733,248543875,KatieEberly,151
41216,394677800,WCKSNews,151
41540,369266538,CVand1668,151
43518,205247397,mandyjsievers,151
44207,21831560,_bkellie,151
45050,73543031,MATRAIN,151
46130,21171893,atrombka,151
451,2313971899,DawsonWinters,152
1527,1605323022,ChrisNosowsky,152
1565,4429000217,alyssamgardner1,152
2436,396868760,_lauren22,152
4989,791752747431317504,kenzie_cxo,152
5953,727905268609208320,SlanceHQ,152
9949,2239315171,AVB_inc,152
10271,1197407370,Swanson4310,152
10625,2539047616,tiffany_stegink,152
11363,704255168,faithplatz,152
11386,3166085485,TerrenceUhaa20,152
13100,68724690,CoachSchmude,152
15560,571272123,dangerousqueer,152
16068,3971314154,OHSCounsel,152
16072,2615968614,KellySacharski,152
16704,3662588594,SFlautaMagica,152
16802,2297085680,JeffVanHuis,152
18473,3411987298,kylejrodriguez,152
18828,3290889534,bethanyraem,152
19731,349152335,mfitzgerald10,152
21321,3131147001,JimGemmellNews,152
21335,3013857511,amandaosoriotm,152
21787,3080538589,BruceGillard,152
22015,441999293,CourseLeaf,152
22230,3062871610,LOHS_Counseling,152
22299,954447746,randymorgan0742,152
22607,816343999,IanHinkes,152
23340,2996447349,DevriesScout,152
24170,1335077988,mrtinaglia5,152
25243,2235516799,MelodyFaber,152
26020,563194924,carroll_janelle,152
26500,298797684,arobertson8327,152
27205,1638312403,JenMillard5,152
27807,2568018273,_nickbanko96,152
29199,2588152741,ZuckersTweets,152
31236,419950735,BriceWingerter,152
33090,2147829509,Teentalkgr,152
34096,229350946,chrisbar1104,152
34995,384677958,lcmokan,152
35246,109087991,Victoria0512,152
37142,353213352,rolandnyamo,152
39341,585993600,FunkyJunkFlea,152
40105,446414347,peaceindaeast,152
40256,481486742,AllyMcKeever17,152
41072,403772392,marylowfosho,152
41967,36772290,JQdoherty,152
42421,33855819,julianaviilo,152
42913,255350037,dearabyyy,152
43960,171940566,grhaunts,152
44394,110864307,hoochygirlk0,152
44566,57168827,cdhoogs12,152
45543,19628030,Burrilliant,152
899,824302538258284544,KristyofMI,153
2325,357859529,JasonFaasse,153
3738,4114382594,jalaynavv,153
6128,928654543,LBisacky,153
6165,781348142059053057,charlotte_spehn,153
8118,1610932219,brookerawson18,153
10966,1630863756,alyssakate94,153
12206,4861096244,GR_ADAPT,153
12750,4706651419,straitfilms1,153
17248,948940194,Mac_Miller929,153
17672,347313681,haleysullivan27,153
17969,924602942,merds1,153
17980,743988282,CCNoahV,153
18468,1365519080,Katie91258502,153
19969,3309581817,JohnImports,153
20299,96852174,MorganLNemeth,153
20929,262438610,Gorpzilla,153
21164,3149920186,OpeningPull,153
23115,5819962,chumitz,153
24581,628958975,HollyHolshouser,153
25069,2906305880,vlimadesign,153
27641,602410936,camervin1,153
27861,298207451,keneisha_cannon,153
28170,1042821468,heemstra4,153
28300,790171142,Jesserachelle,153
28598,439641179,monkeygrins,153
28983,820676174,peruzzi_chris,153
29539,20471553,russelam,153
29690,406688593,lee_amber44,153
31064,455887429,FrisDowntown,153
31526,2300431724,EvaFlav888,153
31669,100106666,EmilyMarie1230,153
31762,347609768,Ag3ntOran6e,153
31895,427840664,alexmandraa,153
32441,559556693,Jwilkins55,153
33333,474627304,CRAZYassKITTENS,153
33369,330731601,EmilyPItcher,153
33587,553702953,Kelly__Nash,153
33970,1730600696,GVSU_ACDA,153
34308,139825830,jmoWFUBiz,153
34560,1638479238,NicoleRodammer,153
34884,779082828,BetsyHoisington,153
35455,187558414,_KayleeRachelle,153
36873,337807420,Desterkain,153
36925,891479690,GVSUArt2Park,153
37068,235009765,FitnessThings,153
38315,73009444,thauds,153
38795,264406845,plantengas,153
39052,634717633,DanyMo11,153
39080,387271049,Omari_Rob74,153
39119,241771495,ebalmes,153
40026,337152177,The_Coach_Titus,153
40295,366144813,JustcallmeBRuiz,153
41220,287320332,TommyHamilton3,153
42791,199767164,librarygrcc,153
42951,219625204,anaranjo3,153
43177,86210616,MAMoliassa,153
43508,50299785,ImNicoMarie,153
43613,153806526,mkatesusan,153
44160,39914871,cbisonet,153
44578,80988316,NatalieRoselynn,153
44591,62088105,AlixCialone,153
45665,26812001,tvProduction,153
1933,1422097082,NicholasHarthun,154
4044,800579106488217600,carolinerrourke,154
4684,2788227993,megw987,154
5361,2865931675,itslovelyjess_,154
6158,2272417363,jamarionet,154
6829,713730467506335744,yacob_workman23,154
7019,421780745,gateswarren,154
8608,712777534212014080,LittlejohnKwesi,154
10260,1902415387,nickpacific1,154
12449,334257764,George_the_4th,154
13908,1486546968,AmandaCarlene22,154
15178,32282337,Godardfan,154
15181,93283269,kaitlin_knc,154
15413,4162047021,lashellen1,154
15781,716494280,JoeRRuemenapp,154
18142,368003055,Renee_Rietberg,154
19252,3366902213,Maserati_fran,154
19495,3349417865,Dallaspageadams,154
19828,2888751042,ICPM_Int,154
20834,3195153935,Mason621,154
23339,2996797629,FlyHighNeverLow,154
23984,1398748849,kodyjharrell,154
24568,2364656262,BIOPACSystems,154
25481,608179222,emarieschindler,154
26652,306449535,MarkZinck,154
28251,2742422579,gvsu_life,154
29189,417313748,J_Bugarin03,154
29396,451091329,stormgambit,154
29551,313510611,Adani45,154
29806,1058589944,billbrolick,154
30176,1154822209,BigBainers,154
30610,563878275,LeslieGHarris,154
30922,938050004,DougLemmmen,154
31673,339981456,JillianK_2339,154
32450,150244586,scaryfairy2010,154
33926,1666481773,doggy2379,154
34438,1584678769,Katie_Maka,154
35272,1427665676,Hungerclassic,154
36102,805492166,ampalmiter,154
36249,856856054,staciapete,154
36409,1235616024,Fill_Atoms,154
36835,154569313,NadinSherif,154
37044,1093010724,LindaMarjorie16,154
37490,559123603,Megan_Rodig,154
39289,351985341,kelsey_winchell,154
39540,57951689,AND__BLUE,154
40724,258995118,MeganZale,154
41005,20482822,Cirava2,154
41569,229899818,cthorp5,154
41584,374231612,k_lastorrs,154
41998,261945609,BLAKE_DONSON,154
42830,208709146,AUSAGD,154
42875,29307007,mccarkat03,154
42994,249018020,HartlandYM,154
44314,119931303,KTCain21,154
44391,9767112,hallry,154
45777,35033036,mrperrysclass,154
46246,16353441,AnneKMc,154
6081,596872451,ErinWahl27,155
15555,1949474828,Mark_Dembroski,155
16430,3848076615,TheYardsticksGR,155
17122,38751119,GregRClay,155
17952,2770662723,AshleySomjak,155
18763,3391982183,GVNSBE,155
20830,728932405,laurentskinner,155
20969,937890649,TabithaDruso,155
25304,2205825170,jakevanhooter,155
26195,454469769,MeganGardner16,155
27416,2763314123,sweetgurl113816,155
28395,316059562,Panda_Sierra,155
28584,565993859,Marcelloussutt1,155
29289,1012160473,ZachCap,155
30451,2432591401,scottayotte86,155
30723,335343402,KatieNkAM,155
31324,1880957418,CTP_ThePrinter,155
31577,53424364,jamienicole3x,155
31648,127422123,SixTenTobes,155
32769,593180488,mollyonolan,155
32953,355573481,MeganWebster24,155
34315,398995450,AngelaGola,155
35676,1391126851,bkhouskhous,155
36104,317567827,doylelizabeth,155
36760,533179599,Silly_Mangos,155
37608,377099102,ryanrader20,155
37631,378000253,peoplesgavin,155
37875,611934056,toover1995,155
38542,109646822,Kimmmberlyn,155
39482,332616068,AlexTurnwall,155
40833,170560023,tunjitweets,155
41020,409358596,AlexJMoore41,155
41895,251435489,DanMcGrail,155
42999,238653634,DPiligian,155
43014,248424600,dancindudejes,155
43593,47031901,mike_borda,155
44388,10325442,LukeBK,155
1164,3632409075,StockiExchange,156
1380,605009093,rebeccarose_99,156
1574,1411124492,sara_tucci72,156
2008,822096848139800576,P2PHolland,156
2597,818271541939081217,DCrownmanjr,156
2612,818927102414258176,nichole_hart11,156
8539,331265955,PamVredevoogd,156
9754,480730555,MWise298,156
11417,707678795071930368,grliveradio,156
12193,2860427638,makennadeann,156
12586,553934907,AventuraSpencer,156
14773,493756311,_Jamiee_,156
15280,1733996922,eggomymego2,156
15855,2454767882,LentzUSAAutoSer,156
16193,471358214,whales57,156
16987,391592359,GuilleCisneros7,156
17586,3383692917,KennedyLee_Russ,156
17847,519851860,KarlyPost,156
17913,1305601686,kaylarenee218,156
18811,3230249661,BrandonSteward2,156
20338,62839601,mellis42,156
20674,946721132,Jazzy_Lana,156
22328,3028826896,SolarizeRoc,156
23819,2971677679,darrergh,156
24876,294926498,triddell73,156
26422,131499625,ALthemanHARRIS,156
26513,24387958,PerryDave,156
26710,25490491,jjensen2,156
29645,529008043,cabildomusic,156
30469,2432229307,Chattulm,156
31779,2306434210,Miller90E,156
32320,605231979,a_renee209,156
32490,104652663,Monee1983,156
32573,925890258,NicholasDennany,156
32907,305905721,Conye2020,156
32911,750293401,EmilyRoseWojo,156
32973,377646436,JennaLH12,156
33711,518465859,NickSRichardson,156
33729,829763983,rebeccaslagh,156
34813,1599279979,gvsuets,156
35189,35024152,Kelseykayrenee,156
36052,571319378,rraaacchh,156
36459,32287274,ToniRae21,156
36642,1176571700,KarianneEly,156
37588,484316569,JohneLohr,156
37744,871796059,svannouncements,156
37984,240925415,capncarlz,156
38432,463062309,Caitlin_Kos,156
38687,25766771,coriiiiinne,156
38869,26634234,nicoleycurls,156
39487,156387155,_itssemz,156
39642,555395834,tikitorchh,156
40857,420107474,Lusigusy,156
40921,418013007,Huitzi1931,156
41415,384114093,AliciaOrzo,156
41561,241947614,PZ_NUPEs,156
41952,239108704,Rowbeeduh,156
42287,54574049,audacious_ace,156
42379,302190170,clairemchardon,156
42711,254836575,KAZeiter,156
42743,263433042,staceybthatsme,156
44188,132593267,jcouch818,156
44765,57039096,kitkat1789,156
45302,42818971,RyanGAllen,156
1909,748518409999122432,HydeKennedy,157
1992,741821832660197376,JohnnyEicher,157
4157,32173041,MandaTML,157
6878,4222194497,gibson_trevonte,157
7217,3161241971,KaylaC241,157
7302,2272480688,Cullitan7,157
8885,797314992,Happyowl2,157
9227,360252308,MakeJallekoote,157
9463,1416970339,nickjvh19,157
12138,3315164262,1399Olivia,157
15253,3188326741,siebelink_john,157
15593,1226123323,TiaTalton,157
16161,3983574623,bingofasho,157
16546,600597035,froginator14,157
18945,209588702,MikeNedza,157
19310,2211634518,foxxconn5639,157
21111,3146227898,thepantry_gr,157
22098,3065985473,EduUSAKuwait,157
23582,342822892,TessaFrieling,157
24588,2908085261,Suburban_Ford,157
25198,221931590,_Karmee_,157
28723,110437278,Dopee_Chica,157
31576,60802706,bohemian__grove,157
31747,1883456112,_abby_deters,157
32349,2259881358,LMCnurse2B,157
33714,1228907491,jeans_kay,157
34117,1706158358,grancitelli16,157
34661,1428744578,jlopez_17,157
35052,262399444,schulztre,157
36687,24035700,MikeSteinebach,157
37173,1006734518,MinardNicole,157
37261,412003140,JonMilarch,157
38244,374875583,Brooke_Sargent,157
38286,264603078,DannyDaRider,157
38329,836606347,DaCarterFour,157
38730,144964730,criticalbean,157
38850,625658947,PatchworkCrow,157
39218,243288302,JXrunner913,157
39515,569957276,S_Duckett,157
40039,111389826,Hardakep,157
40858,337082592,__sarahdawn__,157
41045,392407284,JesseRaye23,157
41331,138590649,KaitlynnNancy,157
41985,344065759,robmathews10,157
42452,293216437,OhHiMitch,157
42691,106244390,melissasutphen,157
44824,15173218,Neremac,157
6989,389208374,JamesVTech,158
12293,3191143750,DannyMexi,158
16190,290908725,the_kimtaylor,158
16630,3727022900,GoFWDigital,158
16764,1550019992,DanDMyers,158
17674,432820337,nathann27,158
18490,3310144890,KarenLehigh,158
20062,3305481515,naturallybitchi,158
22662,3017612726,jmrahuman11,158
23358,2719889193,AndreaMehall,158
24526,524855876,kdaniellecook,158
25186,502240132,asilentmelodies,158
25259,2348031411,scootie__,158
26281,2825288098,GainFollowers2k,158
26844,359691453,BigDArvizu,158
27526,55572624,rhondazost,158
27781,415710903,AmyElizabeth131,158
28364,2736983140,xxqueenmxxx,158
28944,251787620,christylindley,158
29569,948678463,blablablafu2,158
29842,817784192,bbigelow2003,158
30052,291089139,csbaker4,158
30204,585003237,kaitklapatch,158
30786,2411705495,n_schreur,158
31106,2361322184,themuseumgeek,158
31535,2291388942,LindsayPapciak,158
32480,68579059,shelbyshav,158
32949,551517000,ericjoslin_34,158
33408,921562555,rayscarly,158
33933,863948720,Liv2swim,158
34026,890182064,Mariahgarr,158
34371,288900583,MarkBreymeyer,158
35107,217049653,sambep22,158
36483,268492894,Maekae3,158
36547,349801177,BillMaple,158
37324,895771561,The_Danimal_23,158
37635,321459731,Orrico2215,158
37844,323386220,erinelenbaas,158
37903,361394360,JoryVanEss,158
37925,357746120,kelshodge15,158
38355,74914578,PeachieKeen94,158
38512,79066028,bosstanner_,158
38606,150357730,MadelineRoot,158
38859,327485258,PhilipGBennett,158
38899,83407484,loonylora,158
38934,724138794,MarcieIalapi,158
39156,244342107,lorlando19,158
39160,520721747,jlukasik1993,158
39415,247818735,Hanan090,158
41154,39354505,jelseachoy,158
41213,384391465,PureMiOp,158
41566,216895119,knappersss,158
42240,317191225,stasiagulan,158
44480,104648204,alexamariebrian,158
44758,70276440,DenitaElizabeth,158
45480,23126120,LauraLuau,158
46108,19697692,aags33,158
1540,826621085865082880,tayAroundCampus,159
2827,213290105,HollandTwpRec,159
3422,144270515,Ckaylindley,159
3572,3438415569,ItsGeorgieP,159
4433,797097030954995712,luke_burd2,159
5084,791042737223114752,patientnomad,159
5327,1425863178,noahsimmons16,159
6755,1465928497,MeggieMewMew,159
7077,1128292411,ajmdancer101,159
7344,771304466117124096,ebtsam19781,159
